lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
# Adaptation terminated
# Step size = 0.143597
# Diagonal elements of inverse mass matrix:
# 0.297949, 0.489749, 1.44445, 0.972819, 0.27855, 1.00731, 0.909061, 0.98295, 0.995749, 0.958205, 1.00456, 1.06063, 0.978573, 0.843135, 0.951568, 0.962677, 0.928737, 1.02025, 1.22532, 0.909515, 1.01584, 0.887853, 0.982457, 0.47963
-30.1712,0.995593,0.143597,5,31,0,39.6199,-2.9827,-3.19548,0.183687,0.911251,1,0.393731,0,0.919226,-0.708017,0.334895,-0.872308,-1.34298,2.23286,0.433133,-0.672895,1.4804,1.39831,-0.661253,-0.338748,-1.07971,0.352324,-0.375943,0.286216,0.813744,-2.12112,-1.16106,0.692267,0.183687,0.358788,0,0.837645,-0.130054,0.061516,-0.160232,-0.246688,0.410148,0.079561,-0.123602,0.271931,0.256852,-0.807923,-0.163594,-1.21739,-0.186722,0.486216,0.39515,0.440202,-1.2456,-0.470864,0.588084,0.0490114,0.0564365,1.1515,1.16056,0.00742513,0,11,3,0,0,35,0,0,0,0,4,0,0,0,29,0,0,0
-31.1475,0.989494,0.143597,5,31,0,43.4502,-3.23343,-3.02621,0.0683347,0.421017,1,0.457999,0,0.888953,-2.05968,0.572709,0.28478,-1.936,1.01591,-0.960716,0.384306,0.909855,1.73192,-0.678596,0.44494,0.407913,-0.269961,0.33506,-0.748914,-0.704475,0.171661,-2.35418,0.948566,0.0683347,0.192825,0,0.374264,-0.140748,0.0391359,0.0194604,-0.132296,0.0694217,-0.0656502,0.0262614,0.0621746,0.11835,-0.651134,0.276958,0.20758,-0.474347,0.321294,-0.465542,-0.189556,0.23969,-0.54713,0.588084,0.0380222,0.0503302,1.32371,1.34086,0.012308,0,0,0,0,0,18,0,0,0,0,0,0,0,0,14,0,0,0
-32.5169,0.989242,0.143597,5,31,0,41.1378,-2.27466,-3.84674,0.170476,0.0807927,1,-0.188275,0,0.982116,2.0874,-0.528585,-0.503668,1.52491,0.166817,0.438628,0.350364,-1.36254,-1.13442,0.042625,-1.69376,-0.50575,0.819787,0.599962,1.07908,1.30761,-0.880864,1.0002,0.697082,0.170476,-0.0152112,0,0.0793478,0.355852,-0.0901114,-0.0858635,0.259961,0.0284384,0.0747757,0.0597288,-0.23228,-0.193391,-0.0283697,-0.126356,-0.0324688,0.0418526,0.0450682,0.0789504,0.0984267,-0.0491688,0.0966195,0.588084,0.0942075,0.0209918,0.222825,0.206161,-0.0732157,0,0,5,0,0,45,0,0,0,0,0,0,0,0,9,0,0,0
-29.841,0.989959,0.143597,5,31,0,43.2951,-4.14503,-2.02212,0.553232,0.47456,1,0.235559,0,0.97186,-1.61508,-0.0465966,0.153464,-1.17372,0.718768,0.0623934,-0.428004,1.35168,0.588742,0.84578,1.28014,0.564273,-0.72721,-0.900374,-0.413255,-1.3037,0.839448,-2.48377,0.947819,0.553232,0.111787,0,0.461206,-0.893517,-0.0257787,0.0849014,-0.649342,0.397646,0.034518,-0.236786,0.747795,0.325711,0.209533,0.585199,0.277401,-0.4666,-0.334909,-0.183621,-0.649118,0.538258,-1.07971,0.588084,0.0190462,0.124805,6.55278,7.34462,0.105759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.0351,0.997904,0.143597,5,31,0,39.3617,-2.16478,-3.83662,0.297958,0.289723,1,-0.332314,0,0.943169,-0.280208,-0.177001,-0.745535,0.0894182,0.312526,0.677837,0.152306,2.6363,-1.20495,-0.164796,-0.322587,-0.0236798,-0.500869,0.0348504,0.0794721,0.401563,-0.0161878,-0.22997,0.735177,0.297958,-0.0962788,0,0.273257,-0.0834904,-0.052739,-0.222138,0.0266429,0.0931196,0.201967,0.0453808,0.785507,-0.359025,-0.0180536,-0.0711077,0.0653085,-0.145475,-0.0205665,-0.0435451,0.0950663,-0.258244,0.0531705,0.588084,0.105997,0.0222674,0.210075,0.192085,-0.0837299,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
-23.8765,0.990309,0.143597,5,31,0,41.687,-3.57948,-3.9274,0.245034,0.49126,1,0.0917318,0,0.995784,-0.501373,1.26039,0.536171,-0.499281,0.616237,0.351187,-0.181345,-1.57629,1.09105,0.100568,0.847676,0.48541,0.652739,0.548288,0.814709,0.373012,0.45501,-0.62614,0.892785,0.245034,0.0450641,0,0.489188,-0.122854,0.308838,0.13138,-0.122341,0.150999,0.0860527,-0.0444358,-0.386245,0.267345,0.0266029,0.471472,0.261619,0.296813,0.295986,0.414372,0.174301,0.151551,-0.257133,0.588084,0.0281162,0.0224646,0.798992,0.794372,-0.0056516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.2229,0.980256,0.143597,5,31,0,38.2509,-2.60638,-4.16794,0.0838393,0.46459,1,0.184607,0,0.982812,0.24751,0.550321,-0.226214,0.418525,-0.640767,-1.85925,-1.13921,-1.65323,0.232333,0.257593,0.947587,0.0578169,-0.00208617,1.85447,-0.733799,-1.72697,2.49415,0.708263,0.822171,0.0838393,0.0857665,0,0.456605,0.0207511,0.0461386,-0.0189656,0.0350889,-0.0537214,-0.155878,-0.0955103,-0.138606,0.0194786,0.138846,0.479872,0.00699792,0.0349429,0.791803,-0.494518,-0.886249,0.99705,0.343323,0.588084,0.0689318,0.0176263,0.255706,0.242352,-0.0513055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.7023,0.997509,0.143597,5,31,0,39.6635,-3.33038,-4.50655,0.189979,0.743324,1,-0.244417,0,0.96967,1.45936,0.509451,-0.480543,-0.526656,0.344941,0.0167749,-1.29451,-1.01737,0.246333,0.428402,-0.266641,1.34637,-1.76427,0.763466,-0.281197,0.69663,0.114813,-1.12371,0.867356,0.189979,-0.181681,0,0.720779,0.277246,0.0967847,-0.0912929,-0.100053,0.0655314,0.00318688,-0.24593,-0.193278,0.0467981,0.0436462,-0.284747,1.05774,-1.17597,0.487621,-0.205729,0.737305,0.267591,-0.854703,0.588084,0.035237,0.0158398,0.449523,0.440663,-0.0193972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.8221,0.995785,0.143597,5,31,0,38.5167,-3.04019,-3.47562,0.244391,1.01255,1,-0.452835,0,0.891594,1.12102,-0.267231,-0.672196,-0.555674,-0.701401,-0.633017,-0.607318,-1.57524,0.303288,0.87372,-0.163642,1.37838,-1.60917,0.316402,-0.311235,0.223672,0.123996,-0.0972642,0.895664,0.244391,-0.45852,0,0.902787,0.273968,-0.0653088,-0.164278,-0.135801,-0.171416,-0.154703,-0.148423,-0.384974,0.0741207,0.274771,-0.0252033,1.5526,-1.19795,0.60725,0.00927197,0.480395,0.834222,-0.226872,0.588084,0.047009,0.0480496,1.02214,1.02325,0.00104064,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0
-28.1256,0.957596,0.143597,5,31,0,38.5001,-2.83897,-3.47349,0.0729062,0.322796,1,-0.443896,0,0.896078,-0.405846,1.23625,0.500923,-0.399647,-0.734115,-1.52911,0.481396,-2.55955,0.498865,-0.514204,0.781936,0.615107,-1.18628,1.38243,-0.364783,0.017399,0.16734,-0.935238,0.795236,0.0729062,-0.143288,0,0.28925,-0.0295887,0.0901304,0.0365203,-0.0291367,-0.0535215,-0.111482,0.0350967,-0.186607,0.0363703,-0.0905808,0.0490355,0.106144,-0.285868,0.505059,0.11359,-0.0639456,0.415155,-0.341999,0.588084,0.0553905,0.0319058,0.576016,0.562042,-0.0234847,0,0,0,0,0,22,0,0,0,0,0,0,0,0,14,0,0,0
